2021-11-28 00:04:47,208 - epoch 133: Train loss=0.0035, Eval loss=0.0014, Max_err=0.6349, M1_err=0.2373, M2_err=0.1573
2021-11-28 00:05:51,108 - epoch 134: Train loss=0.0010, Eval loss=0.0014, Max_err=0.6318, M1_err=0.2392, M2_err=0.1574
2021-11-28 00:06:51,847 - epoch 135: Train loss=0.0005, Eval loss=0.0014, Max_err=0.6362, M1_err=0.2379, M2_err=0.1564
2021-11-28 00:07:50,615 - epoch 136: Train loss=0.0006, Eval loss=0.0014, Max_err=0.6363, M1_err=0.2399, M2_err=0.1577
2021-11-28 00:08:50,396 - epoch 137: Train loss=0.0015, Eval loss=0.0014, Max_err=0.6342, M1_err=0.2403, M2_err=0.1558
2021-11-28 00:09:55,256 - epoch 138: Train loss=0.0006, Eval loss=0.0014, Max_err=0.6346, M1_err=0.2416, M2_err=0.1529
2021-11-28 00:11:00,273 - epoch 139: Train loss=0.0013, Eval loss=0.0014, Max_err=0.6331, M1_err=0.2402, M2_err=0.1558
2021-11-28 00:12:03,114 - epoch 140: Train loss=0.0003, Eval loss=0.0014, Max_err=0.6353, M1_err=0.2401, M2_err=0.1555
2021-11-28 00:13:07,648 - epoch 141: Train loss=0.0014, Eval loss=0.0014, Max_err=0.6360, M1_err=0.2397, M2_err=0.1582
2021-11-28 00:14:09,866 - epoch 142: Train loss=0.0002, Eval loss=0.0014, Max_err=0.6384, M1_err=0.2433, M2_err=0.1574
2021-11-28 00:15:14,549 - epoch 143: Train loss=0.0019, Eval loss=0.0014, Max_err=0.6356, M1_err=0.2421, M2_err=0.1579
2021-11-28 00:16:20,268 - epoch 144: Train loss=0.0041, Eval loss=0.0014, Max_err=0.6358, M1_err=0.2368, M2_err=0.1562
2021-11-28 00:17:25,273 - epoch 145: Train loss=0.0024, Eval loss=0.0014, Max_err=0.6370, M1_err=0.2427, M2_err=0.1575
2021-11-28 00:18:27,626 - epoch 146: Train loss=0.0012, Eval loss=0.0014, Max_err=0.6372, M1_err=0.2399, M2_err=0.1571
2021-11-28 00:19:28,140 - epoch 147: Train loss=0.0005, Eval loss=0.0014, Max_err=0.6311, M1_err=0.2438, M2_err=0.1567
2021-11-28 00:20:19,555 - epoch 148: Train loss=0.0022, Eval loss=0.0014, Max_err=0.6376, M1_err=0.2398, M2_err=0.1593
2021-11-28 00:21:09,664 - epoch 149: Train loss=0.0006, Eval loss=0.0014, Max_err=0.6351, M1_err=0.2417, M2_err=0.1577
2021-11-28 00:22:10,504 - epoch 150: Train loss=0.0004, Eval loss=0.0014, Max_err=0.6326, M1_err=0.2405, M2_err=0.1591
2021-11-28 00:23:15,618 - epoch 151: Train loss=0.0010, Eval loss=0.0014, Max_err=0.6321, M1_err=0.2396, M2_err=0.1602
2021-11-28 00:24:16,063 - epoch 152: Train loss=0.0014, Eval loss=0.0014, Max_err=0.6341, M1_err=0.2417, M2_err=0.1578
2021-11-28 00:25:17,524 - epoch 153: Train loss=0.0035, Eval loss=0.0014, Max_err=0.6322, M1_err=0.2380, M2_err=0.1582
2021-11-28 00:26:09,341 - epoch 154: Train loss=0.0008, Eval loss=0.0014, Max_err=0.6356, M1_err=0.2392, M2_err=0.1605
2021-11-28 00:27:02,839 - epoch 155: Train loss=0.0010, Eval loss=0.0014, Max_err=0.6354, M1_err=0.2371, M2_err=0.1582
2021-11-28 00:27:55,163 - epoch 156: Train loss=0.0020, Eval loss=0.0014, Max_err=0.6353, M1_err=0.2343, M2_err=0.1613
2021-11-28 00:28:53,962 - epoch 157: Train loss=0.0006, Eval loss=0.0014, Max_err=0.6284, M1_err=0.2396, M2_err=0.1588
2021-11-28 00:29:57,399 - epoch 158: Train loss=0.0016, Eval loss=0.0014, Max_err=0.6374, M1_err=0.2404, M2_err=0.1606
2021-11-28 00:30:50,015 - epoch 159: Train loss=0.0016, Eval loss=0.0014, Max_err=0.6313, M1_err=0.2416, M2_err=0.1624
2021-11-28 00:31:51,654 - epoch 160: Train loss=0.0020, Eval loss=0.0014, Max_err=0.6320, M1_err=0.2370, M2_err=0.1603
2021-11-28 00:32:47,248 - epoch 161: Train loss=0.0006, Eval loss=0.0014, Max_err=0.6325, M1_err=0.2396, M2_err=0.1600
2021-11-28 00:33:45,361 - epoch 162: Train loss=0.0005, Eval loss=0.0014, Max_err=0.6338, M1_err=0.2375, M2_err=0.1625
2021-11-28 00:34:45,930 - epoch 163: Train loss=0.0006, Eval loss=0.0014, Max_err=0.6302, M1_err=0.2432, M2_err=0.1619
2021-11-28 00:35:47,806 - epoch 164: Train loss=0.0009, Eval loss=0.0014, Max_err=0.6254, M1_err=0.2422, M2_err=0.1631
2021-11-28 00:36:48,478 - epoch 165: Train loss=0.0002, Eval loss=0.0014, Max_err=0.6327, M1_err=0.2410, M2_err=0.1617
2021-11-28 00:37:52,594 - epoch 166: Train loss=0.0018, Eval loss=0.0014, Max_err=0.6302, M1_err=0.2384, M2_err=0.1636
2021-11-28 00:38:55,144 - epoch 167: Train loss=0.0022, Eval loss=0.0014, Max_err=0.6304, M1_err=0.2403, M2_err=0.1618
2021-11-28 00:39:56,447 - epoch 168: Train loss=0.0002, Eval loss=0.0014, Max_err=0.6303, M1_err=0.2451, M2_err=0.1639
2021-11-28 00:40:51,505 - epoch 169: Train loss=0.0017, Eval loss=0.0013, Max_err=0.6301, M1_err=0.2399, M2_err=0.1628
2021-11-28 00:41:44,548 - epoch 170: Train loss=0.0018, Eval loss=0.0013, Max_err=0.6302, M1_err=0.2409, M2_err=0.1631
2021-11-28 00:42:40,639 - epoch 171: Train loss=0.0067, Eval loss=0.0014, Max_err=0.6303, M1_err=0.2385, M2_err=0.1618
2021-11-28 00:43:43,169 - epoch 172: Train loss=0.0021, Eval loss=0.0013, Max_err=0.6344, M1_err=0.2429, M2_err=0.1634
2021-11-28 00:44:45,259 - epoch 173: Train loss=0.0016, Eval loss=0.0013, Max_err=0.6290, M1_err=0.2395, M2_err=0.1645
2021-11-28 00:45:46,949 - epoch 174: Train loss=0.0033, Eval loss=0.0013, Max_err=0.6287, M1_err=0.2368, M2_err=0.1647
2021-11-28 00:46:49,211 - epoch 175: Train loss=0.0004, Eval loss=0.0013, Max_err=0.6291, M1_err=0.2398, M2_err=0.1638
2021-11-28 00:47:50,620 - epoch 176: Train loss=0.0012, Eval loss=0.0013, Max_err=0.6274, M1_err=0.2384, M2_err=0.1660
2021-11-28 00:48:54,474 - epoch 177: Train loss=0.0007, Eval loss=0.0013, Max_err=0.6305, M1_err=0.2387, M2_err=0.1642
2021-11-28 00:49:58,136 - epoch 178: Train loss=0.0006, Eval loss=0.0013, Max_err=0.6256, M1_err=0.2427, M2_err=0.1627
2021-11-28 00:50:59,227 - epoch 179: Train loss=0.0016, Eval loss=0.0013, Max_err=0.6302, M1_err=0.2394, M2_err=0.1642
2021-11-28 00:51:48,881 - epoch 180: Train loss=0.0002, Eval loss=0.0013, Max_err=0.6264, M1_err=0.2427, M2_err=0.1626
2021-11-28 00:52:41,286 - epoch 181: Train loss=0.0024, Eval loss=0.0013, Max_err=0.6283, M1_err=0.2402, M2_err=0.1636
2021-11-28 00:53:34,703 - epoch 182: Train loss=0.0008, Eval loss=0.0013, Max_err=0.6312, M1_err=0.2447, M2_err=0.1630
2021-11-28 00:54:34,277 - epoch 183: Train loss=0.0006, Eval loss=0.0014, Max_err=0.6267, M1_err=0.2392, M2_err=0.1646
2021-11-28 00:55:23,528 - epoch 184: Train loss=0.0018, Eval loss=0.0013, Max_err=0.6315, M1_err=0.2414, M2_err=0.1643
2021-11-28 00:56:20,202 - epoch 185: Train loss=0.0026, Eval loss=0.0013, Max_err=0.6253, M1_err=0.2412, M2_err=0.1641
